Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
N225,2021-06-02,28730.81055,29003.55078,28565.83008,28946.14063,28946.14063,71000000.0,289.4614063
N225,2021-06-03,28890.39063,29157.16016,28879.15039,29058.10938,29058.10938,0.0,290.5810938
N100,2018-05-30,1051.689941,1055.199951,1046.660034,1053.939941,1053.939941,247868600.0,1285.80672802
N100,2018-05-31,1056.449951,1059.439941,1046.569946,1049.060059,1049.060059,344363100.0,1279.8532719799998
N100,2018-06-01,1056.189941,1063.280029,1056.189941,1059.77002,1059.77002,221729600.0,1292.9194243999998
N100,2018-06-04,1066.310059,1068.02002,1064.209961,1065.050049,1065.050049,188578100.0,1299.36105978
N100,2018-06-05,1064.130005,1072.650024,1063.089966,1063.089966,1063.089966,194631700.0,1296.96975852
N100,2018-06-06,1064.589966,1065.800049,1053.25,1060.079956,1060.079956,199491000.0,1293.29754632
N100,2018-06-07,1064.660034,1066.839966,1055.52002,1057.380005,1057.380005,194504900.0,1290.0036060999998
N100,2018-06-08,1051.810059,1058.810059,1049.140015,1057.540039,1057.540039,195157400.0,1290.19884758
N100,2018-06-11,1060.959961,1065.609985,1060.079956,1064.430054,1064.430054,195597200.0,1298.6046658799999
N100,2018-06-12,1068.660034,1069.170044,1061.060059,1062.069946,1062.069946,179352100.0,1295.72533412
N100,2018-06-13,1063.109985,1067.310059,1061.800049,1063.48999,1063.48999,198155800.0,1297.4577878
N100,2018-06-14,1058.160034,1077.829956,1055.810059,1075.040039,1075.040039,239144800.0,1311.54884758
N100,2018-06-15,1077.209961,1080.939941,1069.459961,1069.459961,1069.459961,410327900.0,1304.74115242
N100,2018-06-18,1067.109985,1068.410034,1055.719971,1060.73999,1060.73999,193839500.0,1294.1027878
N100,2018-06-19,1049.459961,1052.410034,1046.280029,1050.75,1050.75,206848500.0,1281.915
N100,2018-06-20,1053.560059,1057.050049,1048.829956,1048.829956,1048.829956,206702000.0,1279.5725463200001
N100,2018-06-21,1051.689941,1054.410034,1039.51001,1041.819946,1041.819946,220341000.0,1271.0203341200001
N100,2018-06-22,1044.119995,1055.079956,1043.920044,1054.800049,1054.800049,183991700.0,1286.85605978
N100,2018-06-25,1048.829956,1051.23999,1034.77002,1034.77002,1034.77002,139071000.0,1262.4194243999998
N100,2018-06-26,1038.689941,1041.329956,1035.630005,1035.630005,1035.630005,164653800.0,1263.4686061
N100,2018-06-27,1037.26001,1051.609985,1029.709961,1044.790039,1044.790039,206837900.0,1274.64384758
N100,2018-06-28,1041.619995,1046.969971,1031.180054,1036.48999,1036.48999,192837200.0,1264.5177878
N100,2018-06-29,1046.609985,1050.660034,1044.180054,1044.810059,1044.810059,224671300.0,1274.6682719799999
N100,2018-07-02,1034.180054,1038.800049,1029.800049,1035.810059,1035.810059,180230800.0,1263.6882719799999
N100,2018-07-03,1040.77002,1046.939941,1037.75,1043.609985,1043.609985,168629000.0,1273.2041817
N100,2018-07-04,1042.829956,1045.869995,1041.550049,1043.719971,1043.719971,144300100.0,1273.33836462
N100,2018-07-05,1044.77002,1055.26001,1044.26001,1050.130005,1050.130005,202472700.0,1281.1586061
N100,2018-07-06,1054.089966,1055.209961,1048.25,1053.73999,1053.73999,177023500.0,1285.5627878
N100,2018-07-09,1058.660034,1062.109985,1057.099976,1059.060059,1059.060059,157804000.0,1292.0532719799999
N100,2018-07-10,1060.790039,1066.0,1059.97998,1065.219971,1065.219971,161879500.0,1299.56836462
N100,2018-07-11,1057.900024,1058.819946,1052.890015,1052.890015,1052.890015,184657500.0,1284.5258182999999
N100,2018-07-12,1055.050049,1062.099976,1052.569946,1061.949951,1061.949951,161376200.0,1295.57894022
N100,2018-07-13,1065.030029,1068.130005,1064.199951,1066.170044,1066.170044,143600200.0,1300.7274536799998
N100,2018-07-16,1066.430054,1068.73999,1061.75,1062.73999,1062.73999,128903200.0,1296.5427878
N100,2018-07-17,1062.449951,1065.459961,1057.77002,1064.640015,1064.640015,150786300.0,1298.8608183
N100,2018-07-18,1068.920044,1072.410034,1068.73999,1070.939941,1070.939941,163881700.0,1306.54672802
N100,2018-07-19,1069.660034,1070.790039,1066.079956,1068.530029,1068.530029,167915200.0,1303.60663538
N100,2018-07-20,1067.339966,1071.699951,1058.709961,1067.380005,1067.380005,213293500.0,1302.2036061
N100,2018-07-23,1064.829956,1065.609985,1061.22998,1063.619995,1063.619995,137742500.0,1297.6163939
N100,2018-07-24,1067.140015,1075.339966,1065.339966,1072.300049,1072.300049,202948400.0,1308.2060597799998
N100,2018-07-25,1074.170044,1075.670044,1070.27002,1072.27002,1072.27002,176272000.0,1308.1694243999998
N100,2018-07-26,1074.839966,1076.040039,1069.560059,1076.030029,1076.030029,240596700.0,1312.75663538
N100,2018-07-27,1074.949951,1081.359985,1074.869995,1080.719971,1080.719971,207628800.0,1318.4783646199999
N100,2018-07-30,1076.01001,1079.380005,1075.060059,1075.869995,1075.869995,157125500.0,1312.5613939
N100,2018-07-31,1077.900024,1081.199951,1076.469971,1078.160034,1078.160034,213810900.0,1315.35524148
N100,2018-08-01,1081.349976,1081.670044,1075.140015,1075.849976,1075.849976,187488800.0,1312.53697072
N100,2018-08-02,1072.459961,1073.780029,1066.869995,1069.680054,1069.680054,256357100.0,1305.0096658799998
N100,2018-08-03,1073.349976,1077.01001,1071.339966,1075.089966,1075.089966,175191100.0,1311.60975852
N100,2018-08-06,1076.400024,1078.930054,1071.869995,1074.98999,1074.98999,136742900.0,1311.4877878
N100,2018-08-07,1077.359985,1084.109985,1076.969971,1081.310059,1081.310059,152057400.0,1319.1982719799998
N100,2018-08-08,1080.560059,1082.660034,1076.859985,1077.880005,1077.880005,147656400.0,1315.0136061
N100,2018-08-09,1074.859985,1078.599976,1072.099976,1078.52002,1078.52002,136153100.0,1315.7944243999998
N100,2018-08-10,1070.280029,1071.5,1058.140015,1062.51001,1062.51001,220729400.0,1296.2622122
N100,2018-08-13,1060.300049,1063.069946,1056.660034,1060.969971,1060.969971,158838200.0,1294.38336462
N100,2018-08-14,1065.300049,1067.48999,1059.180054,1061.290039,1061.290039,150353500.0,1294.77384758
N100,2018-08-15,1063.819946,1064.0,1041.569946,1045.030029,1045.030029,188578900.0,1274.93663538
N100,2018-08-16,1049.180054,1054.060059,1045.869995,1052.920044,1052.920044,156777400.0,1284.5624536799999
N100,2018-08-17,1053.800049,1055.23999,1045.310059,1051.140015,1051.140015,156233300.0,1282.3908182999999
N100,2018-08-20,1054.060059,1060.76001,1053.099976,1057.969971,1057.969971,125641300.0,1290.72336462
N100,2018-08-21,1056.660034,1065.199951,1055.939941,1061.849976,1061.849976,133590800.0,1295.4569707199998
N100,2018-08-22,1059.800049,1066.47998,1059.800049,1063.52002,1063.52002,167431000.0,1297.4944243999998
N100,2018-08-23,1064.040039,1066.930054,1063.390015,1063.47998,1063.47998,129092600.0,1297.4455756
N100,2018-08-24,1064.069946,1068.579956,1063.540039,1065.099976,1065.099976,126555200.0,1299.42197072
N100,2018-08-27,1069.050049,1074.189941,1067.98999,1072.969971,1072.969971,99637200.0,1309.02336462
N100,2018-08-28,1075.310059,1077.699951,1073.050049,1073.329956,1073.329956,148685600.0,1309.46254632
N100,2018-08-29,1075.329956,1076.469971,1071.5,1075.97998,1075.97998,132405400.0,1312.6955756
N100,2018-08-30,1074.97998,1075.160034,1069.459961,1071.339966,1071.339966,164762700.0,1307.03475852
N100,2018-08-31,1069.050049,1069.099976,1057.540039,1058.72998,1058.72998,212179000.0,1291.6505756000001
N100,2018-09-03,1057.52002,1060.219971,1055.140015,1059.410034,1059.410034,114919600.0,1292.48024148
N100,2018-09-04,1061.619995,1062.719971,1044.569946,1047.829956,1047.829956,189834600.0,1278.35254632
N100,2018-09-05,1044.780029,1045.150024,1032.550049,1032.619995,1032.619995,226593000.0,1259.7963938999999
N100,2018-09-06,1030.810059,1035.719971,1027.22998,1027.22998,1027.22998,191450200.0,1253.2205756
N100,2018-09-07,1028.780029,1030.75,1022.98999,1029.380005,1029.380005,256339400.0,1255.8436061
N100,2018-09-10,1028.030029,1036.819946,1027.810059,1033.23999,1033.23999,173507200.0,1260.5527878
N100,2018-09-11,1035.319946,1035.469971,1027.849976,1034.189941,1034.189941,186130900.0,1261.71172802
N100,2018-09-12,1035.439941,1041.650024,1034.72998,1039.859985,1039.859985,185242700.0,1268.6291817000001
N100,2018-09-13,1039.430054,1045.75,1038.780029,1038.949951,1038.949951,187538700.0,1267.51894022
N100,2018-09-14,1043.310059,1044.640015,1041.280029,1042.699951,1042.699951,177528600.0,1272.0939402200001
N100,2018-09-17,1041.569946,1044.439941,1038.880005,1042.319946,1042.319946,162146700.0,1271.63033412
N100,2018-09-18,1042.829956,1049.099976,1040.959961,1045.589966,1045.589966,188638400.0,1275.61975852
N100,2018-09-19,1045.449951,1049.459961,1044.089966,1047.709961,1047.709961,202231800.0,1278.20615242
N100,2018-09-20,1048.430054,1058.869995,1048.430054,1057.219971,1057.219971,246087200.0,1289.80836462
N100,2018-09-21,1059.869995,1065.52002,1059.869995,1063.939941,1063.939941,439643800.0,1298.00672802
N100,2018-09-24,1061.97998,1063.310059,1058.469971,1060.48999,1060.48999,172547300.0,1293.7977878
N100,2018-09-25,1060.27002,1066.199951,1060.26001,1063.069946,1063.069946,181782800.0,1296.94533412
N100,2018-09-26,1063.560059,1066.180054,1061.26001,1066.180054,1066.180054,167494000.0,1300.7396658799998
N100,2018-09-27,1063.959961,1070.670044,1061.01001,1069.420044,1069.420044,174094500.0,1304.69245368
N100,2018-09-28,1065.48999,1067.130005,1055.099976,1060.910034,1060.910034,255596800.0,1294.31024148
N100,2018-10-01,1060.930054,1065.810059,1060.329956,1063.390015,1063.390015,173649500.0,1297.3358182999998
N100,2018-10-02,1058.089966,1058.550049,1051.660034,1056.859985,1056.859985,186050600.0,1289.3691817000001
N100,2018-10-03,1060.660034,1065.910034,1058.109985,1063.77002,1063.77002,164399100.0,1297.7994244
N100,2018-10-04,1060.530029,1060.930054,1046.439941,1047.599976,1047.599976,221879900.0,1278.0719707199999
N100,2018-10-05,1047.25,1048.26001,1038.160034,1038.869995,1038.869995,185363800.0,1267.4213938999999
N100,2018-10-08,1035.98999,1037.72998,1026.630005,1028.099976,1028.099976,169655600.0,1254.28197072
N100,2018-10-09,1029.719971,1032.449951,1019.940002,1030.959961,1030.959961,182073900.0,1257.77115242
N100,2018-10-10,1031.109985,1031.23999,1008.51001,1008.73999,1008.73999,248686100.0,1230.6627878
N100,2018-10-11,994.039978,1002.869995,989.429993,990.23999,990.23999,319693800.0,1208.0927878
N100,2018-10-12,1000.0,1000.419983,988.77002,988.77002,988.77002,230721200.0,1206.2994244000001
N100,2018-10-15,988.630005,989.880005,981.309998,988.359985,988.359985,184307900.0,1205.7991817
N100,2018-10-16,988.650024,1005.109985,986.880005,1004.380005,1004.380005,208335300.0,1225.3436061
N100,2018-10-17,1009.23999,1012.909973,996.469971,1001.119995,1001.119995,212543000.0,1221.3663939
N100,2018-10-18,1001.559998,1006.409973,996.070007,996.219971,996.219971,221773900.0,1215.38836462
N100,2018-10-19,997.030029,999.400024,986.960022,993.909973,993.909973,271221200.0,1212.5701670600001
N100,2018-10-22,1001.659973,1001.659973,986.669983,986.909973,986.909973,176781900.0,1204.03016706
N100,2018-10-23,975.219971,978.099976,967.099976,968.77002,968.77002,252384900.0,1181.8994244
N100,2018-10-24,973.599976,983.73999,967.140015,967.690002,967.690002,241735000.0,1180.58180244
N100,2018-10-25,958.840027,975.820007,957.080017,975.01001,975.01001,263084900.0,1189.5122122
N100,2018-10-26,965.48999,965.690002,951.330017,964.599976,964.599976,266542200.0,1176.8119707199999
N100,2018-10-29,963.789978,976.880005,963.789978,968.640015,968.640015,174755900.0,1181.7408183
N100,2018-10-30,970.090027,972.320007,957.400024,966.289978,966.289978,200186400.0,1178.87377316
N100,2018-10-31,979.919983,988.950012,979.48999,985.640015,985.640015,268946500.0,1202.4808183
N100,2018-11-01,983.969971,992.26001,983.049988,987.440002,987.440002,209482400.0,1204.67680244
N100,2018-11-02,999.840027,1002.419983,990.929993,991.01001,991.01001,206790900.0,1209.0322122
N100,2018-11-05,991.119995,994.070007,988.789978,989.440002,989.440002,149887700.0,1207.1168024400001
N100,2018-11-06,991.48999,991.640015,984.0,986.429993,986.429993,156140800.0,1203.4445914599999
N100,2018-11-07,992.0,1000.940002,992.0,999.210022,999.210022,193968000.0,1219.03622684
N100,2018-11-08,1001.590027,1005.659973,995.840027,997.76001,997.76001,175524000.0,1217.2672122
N100,2018-11-09,992.559998,995.369995,988.789978,994.390015,994.390015,175911200.0,1213.1558183
N100,2018-11-12,998.890015,1000.780029,986.070007,986.190002,986.190002,157457400.0,1203.15180244
N100,2018-11-13,989.200012,994.659973,984.780029,993.460022,993.460022,173529100.0,1212.02122684
N100,2018-11-14,985.340027,997.51001,978.960022,988.299988,988.299988,191076900.0,1205.7259853599999
N100,2018-11-15,992.73999,995.210022,974.890015,982.400024,982.400024,215604200.0,1198.52802928
N100,2018-11-16,988.530029,991.140015,973.75,980.75,980.75,215627700.0,1196.5149999999999
N100,2018-11-19,983.669983,987.619995,971.72998,972.340027,972.340027,152375100.0,1186.25483294
N100,2018-11-20,967.380005,968.539978,952.570007,957.830017,957.830017,213334600.0,1168.55262074
N100,2018-11-21,962.289978,968.909973,959.640015,968.22998,968.22998,182452800.0,1181.2405755999998
N100,2018-11-22,965.440002,965.609985,959.799988,960.440002,960.440002,145498700.0,1171.73680244
N100,2018-11-23,960.679993,965.669983,955.960022,962.109985,962.109985,133638300.0,1173.7741817
N100,2018-11-26,968.849976,975.52002,966.429993,971.22998,971.22998,209514000.0,1184.9005756
N100,2018-11-27,970.799988,974.090027,964.119995,970.51001,970.51001,192631700.0,1184.0222122
N100,2018-11-28,973.289978,974.950012,969.299988,970.26001,970.26001,194963000.0,1183.7172122
N100,2018-11-29,978.460022,980.859985,972.289978,974.890015,974.890015,182894900.0,1189.3658183
N100,2018-11-30,976.02002,976.280029,969.049988,973.200012,973.200012,257031400.0,1187.30401464
N100,2018-12-03,993.73999,993.919983,981.929993,983.200012,983.200012,204917400.0,1199.50401464
N100,2018-12-04,980.77002,981.609985,975.869995,975.919983,975.919983,187188400.0,1190.62237926
N100,2018-12-05,966.47998,968.950012,962.539978,963.109985,963.109985,161570700.0,1174.9941817000001
N100,2018-12-06,954.349976,954.349976,926.830017,930.169983,930.169983,298711400.0,1134.80737926
N100,2018-12-07,937.150024,949.23999,936.909973,938.080017,938.080017,209414800.0,1144.45762074
N100,2018-12-10,933.840027,935.849976,920.840027,922.799988,922.799988,227087300.0,1125.81598536
N100,2018-12-11,929.47998,942.969971,927.77002,935.150024,935.150024,218244300.0,1140.88302928
N100,2018-12-12,940.130005,956.23999,939.52002,953.099976,953.099976,220400600.0,1162.78197072
N100,2018-12-13,955.840027,957.27002,948.549988,950.609985,950.609985,205337100.0,1159.7441817000001
N100,2018-12-14,942.299988,946.630005,935.789978,943.280029,943.280029,187983500.0,1150.8016353799999
N100,2018-12-17,940.780029,941.450012,929.969971,932.090027,932.090027,186508800.0,1137.14983294
N100,2018-12-18,927.030029,931.330017,923.27002,923.590027,923.590027,244015800.0,1126.77983294
N100,2018-12-19,924.130005,929.830017,923.51001,927.669983,927.669983,212730900.0,1131.7573792599999
N100,2018-12-20,914.359985,917.97998,910.070007,910.690002,910.690002,263299900.0,1111.04180244
N100,2018-12-21,906.890015,910.099976,897.450012,909.690002,909.690002,419164300.0,1109.82180244
N100,2018-12-24,900.330017,904.409973,897.539978,897.669983,897.669983,50386900.0,1095.15737926
N100,2018-12-27,910.01001,910.109985,884.349976,891.809998,891.809998,191114300.0,1088.0081975599999
N100,2018-12-28,899.419983,910.929993,896.369995,906.880005,906.880005,142765400.0,1106.3936061
N100,2018-12-31,911.679993,916.630005,909.799988,916.630005,916.630005,48292000.0,1118.2886061
N100,2019-01-02,902.049988,912.52002,894.559998,910.349976,910.349976,158629200.0,1110.62697072
N100,2019-01-03,901.669983,905.77002,896.650024,897.450012,897.450012,176035200.0,1094.88901464
N100,2019-01-04,904.799988,923.190002,902.119995,921.299988,921.299988,202506400.0,1123.9859853599999
N100,2019-01-07,924.809998,925.390015,914.409973,919.659973,919.659973,160668600.0,1121.98516706
N100,2019-01-08,920.26001,935.640015,919.52002,929.299988,929.299988,202465000.0,1133.7459853599998
N100,2019-01-09,936.539978,941.02002,932.869995,935.590027,935.590027,199114400.0,1141.4198329399999
N100,2019-01-10,930.76001,936.109985,926.669983,936.109985,936.109985,164874600.0,1142.0541817
N100,2019-01-11,938.25,940.099976,931.659973,935.179993,935.179993,161773100.0,1140.91959146
N100,2019-01-14,928.369995,931.590027,925.02002,929.299988,929.299988,148545000.0,1133.7459853599998
N100,2019-01-15,936.51001,939.630005,928.659973,934.570007,934.570007,172222500.0,1140.17540854
N100,2019-01-16,938.539978,938.940002,933.159973,937.090027,937.090027,172221200.0,1143.24983294
N100,2019-01-17,933.070007,937.159973,931.26001,935.640015,935.640015,169682900.0,1141.4808183
N100,2019-01-18,942.01001,953.900024,941.76001,953.22998,953.22998,227494700.0,1162.9405755999999
N100,2019-01-21,951.599976,953.119995,950.820007,952.280029,952.280029,109989400.0,1161.78163538
N100,2019-01-22,947.539978,951.840027,944.210022,948.099976,948.099976,151975300.0,1156.68197072
N100,2019-01-23,944.830017,954.22998,942.619995,947.869995,947.869995,174789300.0,1156.4013939
N100,2019-01-24,948.190002,954.950012,946.909973,953.320007,953.320007,178562600.0,1163.05040854
N100,2019-01-25,958.039978,962.700012,957.23999,961.780029,961.780029,187838900.0,1173.37163538
N100,2019-01-28,957.75,958.97998,951.210022,953.090027,953.090027,164990300.0,1162.76983294
N100,2019-01-29,953.72998,963.820007,951.830017,960.169983,960.169983,163598700.0,1171.40737926
N100,2019-01-30,962.570007,970.210022,962.570007,969.210022,969.210022,186303800.0,1182.43622684
N100,2019-01-31,973.26001,976.26001,966.109985,973.099976,973.099976,301330400.0,1187.18197072
N100,2019-02-01,975.880005,978.849976,971.849976,978.219971,978.219971,206032800.0,1193.42836462
N100,2019-02-04,978.359985,979.390015,973.140015,978.390015,978.390015,166630100.0,1193.6358183
N100,2019-02-05,980.159973,995.679993,977.75,995.679993,995.679993,190731700.0,1214.72959146
N100,2019-02-06,992.530029,997.390015,992.130005,996.359985,996.359985,200948700.0,1215.5591817
N100,2019-02-07,994.890015,996.599976,980.159973,980.159973,980.159973,216987500.0,1195.79516706
N100,2019-02-08,979.919983,982.159973,971.340027,973.75,973.75,202680500.0,1187.975
N100,2019-02-11,978.909973,985.119995,978.630005,983.0,983.0,155974800.0,1199.26
N100,2019-02-12,989.630005,993.030029,988.140015,989.950012,989.950012,168819600.0,1207.73901464
N100,2019-02-13,993.77002,999.080017,992.390015,995.47998,995.47998,193364600.0,1214.4855756
N100,2019-02-14,1002.409973,1002.98999,992.119995,992.119995,992.119995,210542300.0,1210.3863939
N100,2019-02-15,991.969971,1008.210022,990.419983,1005.880005,1005.880005,239877500.0,1227.1736061
N100,2019-02-18,1005.559998,1009.450012,1005.169983,1009.090027,1009.090027,132773500.0,1231.08983294
N100,2019-02-19,1008.109985,1009.859985,1002.429993,1006.630005,1006.630005,150430400.0,1228.0886060999999
N100,2019-02-20,1008.049988,1013.679993,1005.150024,1012.98999,1012.98999,153361800.0,1235.8477878
N100,2019-02-21,1013.280029,1014.559998,1009.590027,1012.030029,1012.030029,183896200.0,1234.6766353799999
N100,2019-02-22,1009.830017,1015.880005,1009.309998,1013.219971,1013.219971,154224400.0,1236.12836462
N100,2019-02-25,1016.059998,1018.210022,1014.419983,1015.840027,1015.840027,147797800.0,1239.3248329399999
N100,2019-02-26,1011.950012,1018.77002,1008.799988,1017.150024,1017.150024,157158600.0,1240.92302928
N100,2019-02-27,1013.039978,1014.950012,1010.98999,1013.869995,1013.869995,188875800.0,1236.9213938999999
N100,2019-02-28,1010.919983,1020.440002,1010.919983,1019.340027,1019.340027,243400800.0,1243.5948329399998
N100,2019-03-01,1024.900024,1028.430054,1023.799988,1025.26001,1025.26001,196138100.0,1250.8172121999999
N100,2019-03-04,1029.189941,1032.410034,1027.089966,1027.619995,1027.619995,143135100.0,1253.6963939
N100,2019-03-05,1027.699951,1030.900024,1023.880005,1029.660034,1029.660034,197663600.0,1256.18524148
N100,2019-03-06,1027.829956,1030.609985,1024.569946,1026.030029,1026.030029,188338100.0,1251.75663538
N100,2019-03-07,1024.199951,1029.079956,1017.940002,1021.460022,1021.460022,227026500.0,1246.18122684
N100,2019-03-08,1015.0,1017.26001,1011.780029,1013.719971,1013.719971,213774300.0,1236.7383646199999
N100,2019-03-11,1017.690002,1020.940002,1014.280029,1020.47998,1020.47998,154549100.0,1244.9855756
N100,2019-03-12,1024.349976,1024.72998,1017.460022,1021.340027,1021.340027,166964800.0,1246.03483294
N100,2019-03-13,1019.780029,1028.189941,1019.630005,1027.579956,1027.579956,162275500.0,1253.64754632
N100,2019-03-14,1028.420044,1038.569946,1028.420044,1036.780029,1036.780029,175373400.0,1264.87163538
N100,2019-03-15,1037.329956,1049.219971,1037.160034,1047.25,1047.25,460962500.0,1277.645
N100,2019-03-18,1047.060059,1049.569946,1046.599976,1049.099976,1049.099976,165351200.0,1279.90197072
N100,2019-03-19,1048.579956,1056.72998,1048.349976,1053.209961,1053.209961,156825500.0,1284.91615242
N100,2019-03-20,1051.73999,1053.119995,1043.949951,1043.949951,1043.949951,177201500.0,1273.61894022
N100,2019-03-21,1043.829956,1047.060059,1039.27002,1045.02002,1045.02002,166174900.0,1274.9244244
N100,2019-03-22,1048.0,1048.72998,1025.660034,1026.780029,1026.780029,221813300.0,1252.67163538
N100,2019-03-25,1016.210022,1026.640015,1016.210022,1023.130005,1023.130005,168679000.0,1248.2186061
N100,2019-03-26,1025.719971,1034.859985,1022.969971,1033.02002,1033.02002,149589000.0,1260.2844243999998
N100,2019-03-27,1034.300049,1040.079956,1028.469971,1033.430054,1033.430054,205048000.0,1260.78466588
N100,2019-03-28,1032.459961,1037.98999,1031.349976,1031.689941,1031.689941,154478000.0,1258.66172802
N100,2019-03-29,1038.329956,1043.180054,1036.030029,1042.47998,1042.47998,182212900.0,1271.8255756
N100,2019-04-01,1050.319946,1054.119995,1047.23999,1052.699951,1052.699951,168492000.0,1284.29394022
N100,2019-04-02,1054.02002,1058.890015,1053.699951,1056.930054,1056.930054,155146400.0,1289.45466588
N100,2019-04-03,1063.319946,1065.48999,1061.920044,1065.359985,1065.359985,188121100.0,1299.7391817
N100,2019-04-04,1063.719971,1066.72998,1061.75,1064.640015,1064.640015,141684900.0,1298.8608183
N100,2019-04-05,1065.97998,1069.920044,1065.829956,1067.97998,1067.97998,160071800.0,1302.9355756
N100,2019-04-08,1066.619995,1069.469971,1064.699951,1066.319946,1066.319946,135239100.0,1300.91033412
N100,2019-04-09,1063.410034,1070.209961,1059.959961,1060.060059,1060.060059,146525300.0,1293.27327198
N100,2019-04-10,1060.949951,1065.819946,1060.540039,1063.920044,1063.920044,166791300.0,1297.98245368
N100,2019-04-11,1067.23999,1072.189941,1062.630005,1069.819946,1069.819946,170739600.0,1305.18033412
N100,2019-04-12,1068.52002,1073.5,1067.540039,1072.630005,1072.630005,198467300.0,1308.6086060999999
N100,2019-04-15,1074.030029,1076.640015,1072.52002,1074.310059,1074.310059,143499900.0,1310.6582719799999
N100,2019-04-16,1075.089966,1078.699951,1073.880005,1078.140015,1078.140015,163231000.0,1315.3308183
N100,2019-04-17,1078.27002,1083.27002,1076.859985,1082.199951,1082.199951,195055300.0,1320.28394022
N100,2019-04-18,1079.51001,1089.060059,1077.069946,1085.969971,1085.969971,203265900.0,1324.88336462
N100,2019-04-23,1084.819946,1088.839966,1082.27002,1088.01001,1088.01001,192102700.0,1327.3722122
N100,2019-04-24,1085.630005,1088.150024,1081.910034,1084.410034,1084.410034,194803300.0,1322.98024148
N100,2019-04-25,1082.51001,1082.959961,1076.180054,1079.699951,1079.699951,158380300.0,1317.23394022
N100,2019-04-26,1079.709961,1082.77002,1077.069946,1081.939941,1081.939941,175799400.0,1319.9667280200001
N100,2019-04-29,1081.410034,1085.959961,1077.780029,1084.27002,1084.27002,145316500.0,1322.8094244
N100,2019-04-30,1081.939941,1086.579956,1080.380005,1086.579956,1086.579956,195737100.0,1325.62754632
N100,2019-05-02,1083.290039,1084.189941,1077.859985,1078.5,1078.5,189853200.0,1315.77
N100,2019-05-03,1077.839966,1083.5,1077.23999,1080.23999,1080.23999,139657900.0,1317.8927878
N100,2019-05-06,1062.25,1070.030029,1057.75,1069.140015,1069.140015,143696000.0,1304.3508183
N100,2019-05-07,1066.51001,1070.310059,1051.599976,1052.900024,1052.900024,204632800.0,1284.53802928
N100,2019-05-08,1051.380005,1058.369995,1049.609985,1056.849976,1056.849976,180312000.0,1289.35697072
N100,2019-05-09,1047.880005,1048.76001,1036.119995,1037.709961,1037.709961,192430600.0,1266.00615242
N100,2019-05-10,1046.0,1049.75,1038.319946,1040.589966,1040.589966,171235900.0,1269.5197585199999
N100,2019-05-13,1041.319946,1041.780029,1025.27002,1027.699951,1027.699951,181960000.0,1253.79394022
N100,2019-05-14,1032.98999,1042.869995,1032.150024,1042.869995,1042.869995,178874400.0,1272.3013939
N100,2019-05-15,1044.540039,1049.040039,1034.73999,1049.040039,1049.040039,206652600.0,1279.82884758
N100,2019-05-16,1046.560059,1062.02002,1043.380005,1062.02002,1062.02002,189848500.0,1295.6644244
N100,2019-05-17,1057.900024,1061.560059,1052.469971,1059.02002,1059.02002,188643400.0,1292.0044243999998
N100,2019-05-20,1056.23999,1059.23999,1040.199951,1044.5,1044.5,182467300.0,1274.29
N100,2019-05-21,1046.72998,1051.290039,1043.540039,1048.969971,1048.969971,168319400.0,1279.74336462
N100,2019-05-22,1047.660034,1051.849976,1041.329956,1048.380005,1048.380005,155933600.0,1279.0236061
N100,2019-05-23,1040.359985,1041.449951,1030.369995,1031.75,1031.75,201625700.0,1258.735
N100,2019-05-24,1035.76001,1041.689941,1035.02002,1037.339966,1037.339966,180723800.0,1265.55475852
N100,2019-05-27,1042.689941,1046.189941,1039.400024,1041.579956,1041.579956,94981800.0,1270.72754632
N100,2019-05-28,1042.780029,1043.98999,1035.810059,1038.910034,1038.910034,284661200.0,1267.47024148
N100,2019-05-29,1028.599976,1029.199951,1020.450012,1022.98999,1022.98999,190827100.0,1248.0477878
N100,2019-05-30,1026.77002,1032.369995,1026.51001,1030.75,1030.75,118741200.0,1257.5149999999999
N100,2019-05-31,1020.559998,1022.429993,1013.580017,1022.090027,1022.090027,194303000.0,1246.9498329399999
N100,2019-06-03,1015.349976,1026.26001,1010.929993,1026.26001,1026.26001,184294800.0,1252.0372121999999
N100,2019-06-04,1019.51001,1032.119995,1016.780029,1030.01001,1030.01001,229551700.0,1256.6122122
N100,2019-06-05,1031.069946,1038.23999,1030.22998,1035.550049,1035.550049,182341800.0,1263.37105978
N100,2019-06-06,1036.579956,1043.349976,1030.689941,1033.310059,1033.310059,206570300.0,1260.63827198
N100,2019-06-07,1036.920044,1051.75,1036.920044,1047.97998,1047.97998,182326500.0,1278.5355756000001
N100,2019-06-10,1051.689941,1054.660034,1049.619995,1051.880005,1051.880005,93808300.0,1283.2936061
N100,2019-06-11,1052.459961,1061.109985,1051.780029,1056.849976,1056.849976,177499100.0,1289.35697072
N100,2019-06-12,1051.119995,1054.079956,1049.25,1052.319946,1052.319946,165203100.0,1283.83033412
N100,2019-06-13,1050.27002,1055.219971,1048.569946,1051.660034,1051.660034,154438300.0,1283.02524148
N100,2019-06-14,1049.530029,1049.810059,1043.430054,1047.689941,1047.689941,141814100.0,1278.18172802
N100,2019-06-17,1048.130005,1052.709961,1046.449951,1049.699951,1049.699951,132256100.0,1280.63394022
